NAICS,Industry,"Occupation Jobs in Industry (2024)","Occupation Jobs in Industry (2029)","Change (2024 - 2029)","% Change (2024 - 2029)","% of Occupation in Industry (2024)","% of Total Jobs in Industry (2024)"
424,"Merchant Wholesalers, Nondurable Goods",1876.99988086,1801.75236676,-75.2475140952,-0.0400892482,0.104444405667,0.0197347466743
445,"Food and Beverage Stores",1594.28498359,1622.66229374,28.377310154,0.0177993962473,0.0887129238916,0.015579880804
492,"Couriers and Messengers",1574.89131122,1608.62725797,33.7359467498,0.0214211269752,0.0876337759357,0.0366171546183
488,"Support Activities for Transportation",1469.33630818,1516.68812956,47.3518213773,0.0322266734399,0.081760238239,0.0255678911543
423,"Merchant Wholesalers, Durable Goods",1463.55328677,1372.50890294,-91.0443838298,-0.0622077683489,0.0814384458721,0.0156226948195
484,"Truck Transportation",1059.29039744,1155.64804603,96.3576485856,0.0909643368977,0.0589435071991,0.0228905524235
903,"Local Government",851.388950977,884.977854717,33.5889037401,0.039451890586,0.0473749699631,0.00182860355312
493,"Warehousing and Storage",761.131454462,775.285179176,14.1537247142,0.0185956376277,0.0423526518071,0.0344276628138
811,"Repair and Maintenance",719.769043337,654.654167726,-65.1148756111,-0.0904663464119,0.0400510680452,0.0141206983235
812,"Personal and Laundry Services",593.015693054,637.448813656,44.433120602,0.0749273942029,0.0329979624634,0.00592088002963
455,"General Merchandise Retailers",391.873588663,387.150006824,-4.72358183933,-0.012053840769,0.0218055443061,0.00535639244851
562,"Waste Management and Remediation Services",388.456403152,426.244843357,37.7884402051,0.0972784587884,0.0216153972989,0.02529500105
561,"Administrative and Support Services",382.673560584,390.031958056,7.3583974725,0.0192289152699,0.0212936148837,0.00126231710089
444,"Building Material and Garden Equipment and Supplies Dealers",346.984337148,344.073262159,-2.91107498925,-0.00838964378961,0.0193077118645,0.0132070743691
485,"Transit and Ground Passenger Transportation",292.60079505,306.656596653,14.0558016024,0.0480374689342,0.0162815759598,0.0111462135031
311,"Food Manufacturing",265.707882824,262.67465468,-3.03322814313,-0.011415649814,0.0147851378072,0.00653674227059
532,"Rental and Leasing Services",242.379281301,253.346871453,10.9675901516,0.0452497015948,0.0134870333449,0.0111655407005
541,"Professional, Scientific, and Technical Services",230.301129091,237.933851283,7.63272219245,0.033142356803,0.0128149526261,0.000616846318815
481,"Air Transportation",226.866801186,245.145273936,18.2784727491,0.0805691826811,0.0126238517419,0.00651553102369
901,"Federal Government",209.597536357,200.206533969,-9.39100238786,-0.0448049273436,0.0116629150259,0.00324456511114
459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",186.600403966,174.585907225,-12.0144967407,-0.0643862311407,0.0103832549422,0.00388916197917
238,"Specialty Trade Contractors",159.501064942,159.446692282,-0.0543726597206,-0.000340892142259,0.00887533030822,0.00118956284654
441,"Motor Vehicle and Parts Dealers",158.426963259,154.818358545,-3.60860471453,-0.0227777181377,0.00881556263697,0.00354660564003
449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",156.489507609,144.41291649,-12.0765911198,-0.0771718903347,0.00870775421038,0.00625411345595
624,"Social Assistance",151.424579135,176.707055138,25.2824760029,0.166964149066,0.00842591964573,0.000414197394179
551,"Management of Companies and Enterprises",128.641766739,128.591515738,-0.0502510007398,-0.000390627414514,0.00715818525514,0.00202993500373
458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",113.421104569,115.153160172,1.73205560304,0.0152710168854,0.00631124166691,0.00200507293689
332,"Fabricated Metal Product Manufacturing",111.338877126,101.247889473,-10.0909876533,-0.0906331006183,0.00619537751052,0.00302399174149
325,"Chemical Manufacturing",106.69342925,101.942859392,-4.75056985886,-0.0445254210333,0.00593688466382,0.00553685059098
711,"Performing Arts, Spectator Sports, and Related Industries",102.744719986,115.695540908,12.9508209214,0.126048530018,0.00571716137217,0.00120613238204
512,"Motion Picture and Sound Recording Industries",90.9805088164,91.4616792615,0.481170445031,0.00528872009281,0.00506254969302,0.00070810624838
315,"Apparel Manufacturing",86.6136100738,59.4734005589,-27.1402095149,-0.313348092659,0.00481955652693,0.00417820815468
336,"Transportation Equipment Manufacturing",75.7030544744,76.9085736386,1.20551916414,0.0159243133915,0.00421244594228,0.00122435456564
